Problem name,Problem category,Problem source,Application,Number of variables,QP dimension,QP norm (order = infty),QP condition (2-norm),QP min,QP max,QP nonzeros,Number of equality constraints,Number of inequality constraints,equality norm (order = infty),inequality norm (order = infty),equality condition number (2-norm),inequality condition number (2-nrom),equality nonzeros,inequality nonzeros,equality max,inequality max,equality min,inequality min
gargNested2_floor11,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,986.4411353293906,\,-371.0623939512329,435.845588217,18477,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2
gargNested2_floor39,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1008.5954514192115,\,-427.48020265075417,496.2555343941955,18477,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2
gargNested2_floor202,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1101.6841522724565,\,-258.82059649201483,325.896598681379,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor216,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1102.6335729667494,\,-258.97499229556377,325.99178475363334,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling58,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1002.8718054063362,\,-296.35515273397954,370.0762403023602,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling70,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1001.0227265352593,\,-294.0115340796832,367.84532617022523,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_falling64,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1001.2871057960034,\,-293.2251291847299,367.02790981627237,18477,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913
gargNested2_floor148,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.009364274843,\,-258.17912957896027,325.4791343277305,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor174,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1099.7894352125213,\,-258.4807154553746,325.6733740618431,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_floor160,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1098.8461191035735,\,-258.2899780962083,325.539950832294,18477,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
gargNested2_falling3,computer graphics,GAUSS Repository,Contact Simulation,1035,1035,1074.1744253299582,\,-394.4731526042168,464.5767250837134,18477,\,5,\,2.0000000000000004,\,\,\,60,\,0.6719302671412359,\,0.6719302671412359
gargNested2_gargNested248,computer graphics,GAUSS Repository,Contact Simulation,2070,2070,11.508816575842006,\,-3.217874190596682,3.990504575687697,36954,\,12,\,3.3082860659346327,\,\,\,288,\,0.8387914956314674,\,0.8387914956314674
