,Problem name,Problem category,Problem source,Application,Number of variables,QP dimension,QP norm (order = infty),QP condition (2-norm),QP min,QP max,QP nonzeros,Number of equality constraints,Number of inequality constraints,equality norm (order = infty),inequality norm (order = infty),equality condition number (2-norm),inequality condition number (2-nrom),equality nonzeros,inequality nonzeros,equality max,inequality max,equality min,inequality min,Unnamed: 0
1298,gargNested2_floor10,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,987.1368018940196,\,-363.57337438864516,428.196607399928,18477.0,\,2,\,1.2,\,\,\,6,\,0.2,\,0.2,
1299,gargNested2_floor11,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,986.4411353293906,\,-371.06239395123293,435.84558821699994,18477.0,\,1,\,1.2,\,\,\,3,\,0.2,\,0.2,
1300,gargNested2_floor39,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1008.5954514192116,\,-427.48020265075417,496.2555343941955,18477.0,\,3,\,1.2,\,\,\,9,\,0.2,\,0.2,
1301,gargNested2_floor202,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1101.6841522724565,\,-258.82059649201483,325.89659868137903,18477.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
1302,gargNested2_floor216,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1102.6335729667494,\,-258.9749922955637,325.9917847536333,18477.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
1303,gargNested2_falling58,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1002.8718054063362,\,-296.3551527339796,370.0762403023601,18477.0,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913,
1304,gargNested2_falling70,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1001.0227265352593,\,-294.0115340796832,367.84532617022523,18477.0,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913,
1305,gargNested2_falling64,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1001.2871057960034,\,-293.2251291847299,367.02790981627237,18477.0,\,3,\,2.0,\,\,\,36,\,0.8190540111635913,\,0.8190540111635913,
1306,gargNested2_floor148,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1098.009364274843,\,-258.17912957896027,325.4791343277305,18477.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
1307,gargNested2_floor174,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1099.7894352125213,\,-258.4807154553746,325.6733740618431,18477.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
1308,gargNested2_floor160,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1098.8461191035735,\,-258.2899780962083,325.539950832294,18477.0,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2,
1309,gargNested2_falling3,computer graphics,GAUSS Repository,Contact Simulation,1035.0,1035.0,1074.1744253299582,\,-394.47315260421686,464.57672508371337,18477.0,\,5,\,2.0000000000000004,\,\,\,60,\,0.6719302671412359,\,0.6719302671412359,
1310,gargNested2_gargNested248,computer graphics,GAUSS Repository,Contact Simulation,2070.0,2070.0,11.508816575842006,\,-3.2178741905966817,3.990504575687697,36954.0,\,12,\,3.3082860659346327,\,\,\,288,\,0.8387914956314674,\,0.8387914956314674,
1311,lion1_s,computer graphics,libigl,Image deformation,8356.0,8356.0,174.03053689349548,\,-86.88452801760418,115.86882588549305,86831.0,11,8345,1.0,1.0,\,\,11,8345,1.0,1.0,1.0,1.0,
1312,lion3_s,computer graphics,libigl,Image deformation,8356.0,8356.0,174.03053689349548,\,-86.88452801760418,115.86882588549305,86831.0,11,8345,1.0,1.0,\,\,11,8345,1.0,1.0,1.0,1.0,
1313,lion2_s,computer graphics,libigl,Image deformation,8356.0,8356.0,174.03053689349548,\,-86.88452801760418,115.86882588549305,86831.0,11,8345,1.0,1.0,\,\,11,8345,1.0,1.0,1.0,1.0,
1314,arma1_arma8,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.495136212679208,\,-1.9862616962692967,2.5570367199820074,338718.0,\,87,\,69.24142147333062,\,\,\,2088,\,13.086948287078792,\,13.086948287078792,
1315,arma1_arma9,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.507230136512913,\,-1.9848884013940358,2.560328697801756,338718.0,\,57,\,69.41091077323843,\,\,\,1368,\,13.285633326334144,\,13.285633326334144,
1316,arma1_arma14,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.550483300172036,\,-1.9742778040127367,2.5713767880035245,338718.0,\,129,\,57.52516205136943,\,\,\,3096,\,15.532751615591431,\,15.532751615591431,
1317,arma1_arma15,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.549691805564768,\,-1.9724132893700481,2.571383788792603,338718.0,\,87,\,57.66158704232829,\,\,\,2088,\,15.53229555675153,\,15.53229555675153,
1318,arma1_arma11,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.53174829084396,\,-1.981082231724134,2.5666291421598064,338718.0,\,174,\,60.53300271159628,\,\,\,4176,\,15.505974722237587,\,15.505974722237587,
1319,arma1_arma10,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.519922292451968,\,-1.9831450575200764,2.563639443497105,338718.0,\,123,\,3.3963653193853425,\,\,\,2952,\,0.9700241916016732,\,0.9700241916016732,
1320,arma1_arma12,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.541354452750546,\,-1.9788057565158232,2.5690137210986603,338718.0,\,180,\,58.35605305404968,\,\,\,4320,\,15.52605098700585,\,15.52605098700585,
1321,arma1_arma13,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.547750619067896,\,-1.976473663924546,2.570612721840015,338718.0,\,102,\,56.94742081608804,\,\,\,2448,\,15.5333908031985,\,15.5333908031985,
1322,arma1_arma7,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.484907903457234,\,-1.9872627399850449,2.5540976512331106,338718.0,\,144,\,69.1537598581601,\,\,\,3456,\,12.964157115330654,\,12.964157115330654,
1323,arma1_arma6,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.477311452937824,\,-1.9879279316746084,2.5517659120508096,338718.0,\,132,\,69.04850734910522,\,\,\,3168,\,12.920047603162555,\,12.920047603162555,
1324,arma1_arma4,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.469843601527904,\,-1.9885222519667625,2.5491988155147247,338718.0,\,186,\,3.3593497125070124,\,\,\,4464,\,0.981166098774708,\,0.981166098774708,
1325,arma1_arma5,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.472448929413854,\,-1.9883215732221904,2.550150836365168,338718.0,\,186,\,68.91523159578429,\,\,\,4464,\,12.892273296662635,\,12.892273296662635,
1326,arma1_arma1,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.468301354471775,\,-1.9886392255773568,2.548525925294082,338718.0,\,165,\,68.56086317356164,\,\,\,3960,\,7.192806473262505,\,7.192806473262505,
1327,arma1_arma0,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.468294690212561,\,-1.9886398779433718,2.548520267035732,338718.0,\,156,\,68.81011866862723,\,\,\,3744,\,12.465236982649515,\,12.465236982649515,
1328,arma1_arma2,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.468373650670435,\,-1.9886333436820007,2.5485691214859942,338718.0,\,156,\,68.55467797436307,\,\,\,3744,\,7.194095110019274,\,7.194095110019274,
1329,arma1_arma3,computer graphics,GAUSS Repository,Contact Simulation,19158.0,19158.0,10.468727756119346,\,-1.9886063452661915,2.5487394180758427,338718.0,\,138,\,68.46054379909937,\,\,\,3312,\,7.213886036754418,\,7.213886036754418,
1330,hand2_s,computer graphics,libigl,Image deformation,1053.0,1053.0,125375.55542242473,\,-62147.96600797782,62756.55015517633,10847.0,3,1050,1.0,1.0,\,\,3,1050,1.0,1.0,1.0,1.0,
1331,hand1_s,computer graphics,libigl,Image deformation,1053.0,1053.0,125375.55542242473,\,-62147.96600797782,62756.55015517633,10847.0,3,1050,1.0,1.0,\,\,3,1050,1.0,1.0,1.0,1.0,
1332,hand3_s,computer graphics,libigl,Image deformation,1053.0,1053.0,125375.55542242473,\,-62147.96600797782,62756.55015517633,10847.0,3,1050,1.0,1.0,\,\,3,1050,1.0,1.0,1.0,1.0,
1333,InjBnd_MappingImp2,computer graphics,Distortion paper,Distortion Mapping,5799.0,5799.0,27.223611075682093,\,-1.0606601717798216,16.2634559672906,106179.0,3,7537,1.0,12.233375391696153,\,\,3,90444,1.0,3.036158053560313,1.0,3.036158053560313,
1334,InjBnd_MappingImp0,computer graphics,Distortion paper,Distortion Mapping,5799.0,5799.0,27.223611075682093,\,-1.0606601717798216,16.2634559672906,106179.0,3,7537,1.0,12.225907759787571,\,\,3,90444,1.0,3.0394632741956085,1.0,3.0394632741956085,
1335,InjBnd_MappingImp1,computer graphics,Distortion paper,Distortion Mapping,5799.0,5799.0,27.223611075682093,\,-1.0606601717798216,16.2634559672906,106179.0,3,7537,1.0,12.233370024062223,\,\,3,90444,1.0,3.0361406121687944,1.0,3.0361406121687944,
1336,matt_qp1,computer graphics,Contact simulator,Contact Simulation,234.0,234.0,110.3601209,\,-15.8039,97.1686,1182.0,\,30,\,1.5387607,\,\,\,164,\,0.995541,\,0.995541,
1337,matt_qp3,computer graphics,Contact simulator,Contact Simulation,5085.0,5085.0,51.737273,\,-6.80852,31.79,32454.0,\,72,\,1.5665816000000001,\,\,\,355,\,1.0,\,1.0,
1338,matt_qp2,computer graphics,Contact simulator,Contact Simulation,5085.0,5085.0,51.737273,\,-6.80852,31.79,32454.0,\,37,\,1.5652615,\,\,\,184,\,1.0,\,1.0,
1339,LISWET1,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1340,QPTEST,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,2.0,2.0,12.0,\,2.0,10.0,3.0,\,4,\,3.0,\,\,\,6,\,2.0,\,2.0,
1341,HS118,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,15.0,15.0,0.0003,\,0.0002,0.0003,15.0,\,32,\,3.0,\,\,\,54,\,1.0,\,1.0,
1342,LISWET3,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1343,LISWET2,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1344,HS53,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,5.0,5.0,6.0,\,-2.0,4.0,7.0,3,5,4.0,1.0,\,\,7,5,3.0,1.0,-2.0,1.0,
1345,TAME,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,2.0,2.0,4.0,\,-2.0,2.0,3.0,1,2,2.0,1.0,\,\,2,2,1.0,1.0,1.0,1.0,
1346,LISWET6,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1347,LISWET7,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1348,HS52,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,5.0,5.0,32.0,\,-8.0,32.0,7.0,3,\,4.0,\,\,\,7,\,3.0,\,-2.0,\,
1349,POWELL20,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10000.0,10000.0,1.0,\,1.0,1.0,10000.0,\,10000,\,2.0,\,\,\,20000,\,1.0,\,1.0,
1350,HS268,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,5.0,5.0,66726.0,\,-24908.0,41818.0,15.0,\,5,\,32.0,\,\,\,25,\,10.0,\,10.0,
1351,QPCSTAIR,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,467.0,467.0,20.0,\,2.0,20.0,467.0,291,526,34.47867,16.0,\,\,1456,2861,9.85263,5.13398,-3.0,5.13398,
1352,LISWET5,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1353,LISWET4,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1354,HS51,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,5.0,5.0,6.0,\,-2.0,4.0,7.0,3,\,4.0,\,\,\,7,\,3.0,\,-2.0,\,
1355,AUG3DCQP,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,3873.0,3873.0,1.0,\,1.0,1.0,3873.0,1000,3873,9.0,1.0,\,\,6546,3873,1.0,1.0,-1.0,1.0,
1356,LISWET10,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1357,GENHS28,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10.0,10.0,6.0,\,2.0,4.0,19.0,8,\,6.0,\,\,\,24,\,3.0,\,1.0,\,
1358,LISWET11,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1359,CONT-050,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,2597.0,2597.0,0.0004,\,0.0002,0.0004,2597.0,2401,2597,8.0,1.0,\,\,12005,2597,4.0,1.0,-1.0,1.0,
1360,HS35,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,3.0,3.0,6.0,\,2.0,4.0,5.0,\,4,\,4.0,\,\,\,6,\,1.0,\,1.0,
1361,HS21,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,2.0,2.0,2.0,\,0.02,2.0,2.0,\,3,\,11.0,\,\,\,4,\,10.0,\,10.0,
1362,HUESTIS,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10000.0,10000.0,2.0,\,2.0,2.0,10000.0,2,10000,0.3333333778178991,1.0,\,\,20000,10000,9.999e-05,1.0,2e-21,1.0,
1363,DUALC1,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,9.0,9.0,7394224.0,\,-2306620.0,5200790.0,45.0,1,223,9.0,18212.0,\,\,9,1935,1.0,2059.0,1.0,2059.0,
1364,LISWET12,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1365,DUALC5,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,8.0,8.0,89717.0,\,-19349.0,54824.0,36.0,1,285,8.0,4800.0,\,\,8,2224,1.0,600.0,1.0,600.0,
1366,QPCBOEI2,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,143.0,143.0,20.0,\,2.0,20.0,143.0,4,305,3033.79936,3402.3596999999995,\,\,56,1283,3000.0,356.554,0.8063,356.554,
1367,AUG2DCQP,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,20200.0,20200.0,1.0,\,1.0,1.0,20200.0,10000,20200,4.0,1.0,\,\,40000,20200,1.0,1.0,-1.0,1.0,
1368,QPCBOEI1,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,384.0,384.0,20.0,\,2.0,20.0,384.0,9,726,216.61759,68782.2881,\,\,168,3701,16.2762,3102.58,-1.0,3102.58,
1369,DUAL1,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,85.0,85.0,1244.0,\,-43.0,80.0,3558.0,1,85,85.0,1.0,\,\,85,85,1.0,1.0,1.0,1.0,
1370,AUG3DC,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,3873.0,3873.0,1.0,\,1.0,1.0,3873.0,1000,\,9.0,\,\,\,6546,\,1.0,\,-1.0,\,
1371,LASER,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,1002.0,1002.0,4.333333337000114,\,-1.5,2.66666667,3231.0,\,1000,\,1.000000001,\,\,\,3000,\,0.666666667,\,0.666666667,
1372,DUAL2,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,96.0,96.0,1227.0,\,-41.0,100.0,4508.0,1,96,96.0,1.0,\,\,96,96,1.0,1.0,1.0,1.0,
1373,DUAL3,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,111.0,111.0,2306.0,\,-68.0,214.0,6108.0,1,111,111.0,1.0,\,\,111,111,1.0,1.0,1.0,1.0,
1374,STCQP2,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,4097.0,4097.0,602.0,\,2.0,146.0,26603.0,2052,4097,12.0,1.0,\,\,13338,4097,1.0,1.0,1.0,1.0,
1375,MOSARQP2,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,900.0,900.0,20.0855,\,-2.49515,20.0855,945.0,\,1500,\,8.0,\,\,\,3830,\,4.0,\,4.0,
1376,CONT-100,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10197.0,10197.0,0.0001,\,0.0001,0.0001,10197.0,9801,10197,8.0,1.0,\,\,49005,10197,4.0,1.0,-1.0,1.0,
1377,QPCBLEND,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,83.0,83.0,20.0,\,2.0,20.0,83.0,43,114,73.48280000000001,120.3,\,\,298,276,14.61,66.0,-4.44,66.0,
1378,DUAL4,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,75.0,75.0,1676.0,\,-58.0,238.0,2799.0,1,75,75.0,1.0,\,\,75,75,1.0,1.0,1.0,1.0,
1379,MOSARQP1,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,2500.0,2500.0,3.0681176000000003,\,-0.28741,2.71828,2545.0,\,3200,\,8.0,\,\,\,5922,\,4.0,\,4.0,
1380,STCQP1,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,4097.0,4097.0,602.0,\,2.0,146.0,26603.0,2052,4097,12.0,1.0,\,\,13338,4097,1.0,1.0,1.0,1.0,
1381,HUES-MOD,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10000.0,10000.0,0.0002,\,0.0002,0.0002,10000.0,2,10000,0.3333333778178991,1.0,\,\,20000,10000,9.999e-05,1.0,2e-21,1.0,
1382,S268,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,5.0,5.0,66726.0,\,-24908.0,41818.0,15.0,\,5,\,32.0,\,\,\,25,\,10.0,\,10.0,
1383,LISWET9,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1384,LISWET8,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,10002.0,10002.0,1.0,\,1.0,1.0,10002.0,\,10000,\,4.0,\,\,\,30000,\,1.0,\,1.0,
1385,HS35MOD,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,3.0,3.0,6.0,\,2.0,4.0,5.0,1,3,1.0,4.0,\,\,1,5,1.0,1.0,1.0,1.0,
1386,HS76,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,4.0,4.0,3.0,\,-1.0,2.0,6.0,\,7,\,7.0,\,\,\,14,\,4.0,\,4.0,
1387,AUG2DC,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,20200.0,20200.0,1.0,\,1.0,1.0,20200.0,10000,\,4.0,\,\,\,40000,\,1.0,\,-1.0,\,
1388,CONT-201,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,40397.0,40397.0,5e-05,\,2.5e-05,5e-05,40397.0,40198,40397,8.0,1.0,\,\,199199,40397,4.0,1.0,-1.0,1.0,
1389,CONT-200,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,40397.0,40397.0,5e-05,\,2.5e-05,5e-05,40397.0,39601,40397,8.0,1.0,\,\,198005,40397,4.0,1.0,-1.0,1.0,
1390,YAO,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,2002.0,2002.0,1.0,\,1.0,1.0,2002.0,2,2001,1.0,4.0,\,\,2,6001,1.0,1.0,1.0,1.0,
1391,KSIP,Maros-Meszaros,Maros-Meszaros,Maros-Meszaros,20.0,20.0,1.0,\,0.05,1.0,20.0,\,1001,\,20.0,\,\,\,19898,\,1.0,\,1.0,
1392,Bar2k_floor3,computer graphics,GAUSS Repository,Contact Simulation,1317.0,1317.0,99.8614819533629,\,-9.440853027955262,25.114523840325194,20517.0,\,219,\,1.2,\,\,\,657,\,0.2,\,0.2,
1393,Bar2k_floor2,computer graphics,GAUSS Repository,Contact Simulation,1317.0,1317.0,99.98650547419528,\,-9.451732263441947,25.160570817931728,20517.0,\,219,\,1.2,\,\,\,657,\,0.2,\,0.2,
1394,Bar2k_floor4,computer graphics,GAUSS Repository,Contact Simulation,1317.0,1317.0,99.86843618700594,\,-9.442372943636661,25.11998450530024,20517.0,\,219,\,1.2,\,\,\,657,\,0.2,\,0.2,
1395,test05_19,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999991,1.0,185.0,125,60,7.999999879999999,1.0,\,\,2196,1890,1.0,0.818731,-1.0,1.36035e-06,
1396,test02_10,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.995513,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1397,test05_9,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.991046,1.0,185.0,125,60,7.999999879999999,1.0,\,\,2196,1890,1.0,0.818731,-1.0,1.36035e-06,
1398,test05_8,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.982172,1.0,185.0,125,60,7.999999879999999,1.0,\,\,2196,1890,1.0,0.818731,-1.0,1.36035e-06,
1399,test05_18,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999982,1.0,185.0,125,60,7.999999879999999,1.0,\,\,2196,1890,1.0,0.818731,-1.0,1.36035e-06,
1400,test02_11,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.997754,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1401,test02_13,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999438,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1402,test02_12,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.998876,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1403,test02_16,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.99993,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1404,test03_9,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.991046,1.0,185.0,125,120,7.999999879999999,1.0,\,\,2196,120,1.0,1.0,-1.0,-1.0,
1405,test03_8,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.982172,1.0,185.0,125,120,7.999999879999999,1.0,\,\,2196,120,1.0,1.0,-1.0,-1.0,
1406,test02_17,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999965,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1407,test02_15,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999859,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1408,test01_8,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,1.0,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1409,test01_9,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,1.0,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1410,test02_14,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999719,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1411,test06_17,robotics,MPC Library,Model Predictive Control,186.0,186.0,1.00002,\,0.999965,1.00002,186.0,125,61,7.999999879999999,2.0,\,\,2196,1951,1.0,0.818731,-1.0,-1.0,
1412,test04_12,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.998876,1.0,185.0,125,239,7.999999879999999,2.0,\,\,2196,358,1.0,1.0,-1.0,-1.0,
1413,test06_8,robotics,MPC Library,Model Predictive Control,186.0,186.0,1.00904,\,0.982172,1.00904,186.0,125,61,7.999999879999999,2.0,\,\,2196,1951,1.0,0.818731,-1.0,-1.0,
1414,test06_9,robotics,MPC Library,Model Predictive Control,186.0,186.0,1.00451,\,0.991046,1.00451,186.0,125,61,7.999999879999999,2.0,\,\,2196,1951,1.0,0.818731,-1.0,-1.0,
1415,test04_13,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999438,1.0,185.0,125,239,7.999999879999999,2.0,\,\,2196,358,1.0,1.0,-1.0,-1.0,
1416,test06_16,robotics,MPC Library,Model Predictive Control,186.0,186.0,1.00004,\,0.99993,1.00004,186.0,125,61,7.999999879999999,2.0,\,\,2196,1951,1.0,0.818731,-1.0,-1.0,
1417,test06_14,robotics,MPC Library,Model Predictive Control,186.0,186.0,1.00014,\,0.999719,1.00014,186.0,125,61,7.999999879999999,2.0,\,\,2196,1951,1.0,0.818731,-1.0,-1.0,
1418,test03_18,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999982,1.0,185.0,125,120,7.999999879999999,1.0,\,\,2196,120,1.0,1.0,-1.0,-1.0,
1419,test04_11,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.997754,1.0,185.0,125,239,7.999999879999999,2.0,\,\,2196,358,1.0,1.0,-1.0,-1.0,
1420,test04_9,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.991046,1.0,185.0,125,239,7.999999879999999,2.0,\,\,2196,358,1.0,1.0,-1.0,-1.0,
1421,test04_8,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.982172,1.0,185.0,125,239,7.999999879999999,2.0,\,\,2196,358,1.0,1.0,-1.0,-1.0,
1422,test03_19,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.999991,1.0,185.0,125,120,7.999999879999999,1.0,\,\,2196,120,1.0,1.0,-1.0,-1.0,
1423,test04_10,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,0.995513,1.0,185.0,125,239,7.999999879999999,2.0,\,\,2196,358,1.0,1.0,-1.0,-1.0,
1424,test06_15,robotics,MPC Library,Model Predictive Control,186.0,186.0,1.00007,\,0.999859,1.00007,186.0,125,61,7.999999879999999,2.0,\,\,2196,1951,1.0,0.818731,-1.0,-1.0,
1425,test01_18,robotics,MPC Library,Model Predictive Control,185.0,185.0,1.0,\,1.0,1.0,185.0,125,\,7.999999879999999,\,\,\,2196,\,1.0,\,-1.0,\,
1426,test06_11,robotics,MPC Library,Model Predictive Control,186.0,186.0,1.00112,\,0.997754,1.00112,186.0,125,61,7.999999879999999,2.0,\,\,2196,1951,1.0,0.818731,-1.0,-1.0,
